2024-04-08 15:02:43.194152, [Type.TEMPERATURE: 20.934295654296875 Unit.CELCIUS, Type.HUMIDITY: 25.472450256347656 Unit.HUMIDITY, Type.LUMINOSITY: 4147 Unit.LUX]
2024-04-08 15:02:44.221530, [Type.TEMPERATURE: 20.933914184570312 Unit.CELCIUS, Type.HUMIDITY: 25.536251068115234 Unit.HUMIDITY, Type.LUMINOSITY: 4147 Unit.LUX]
2024-04-08 15:02:45.193697, [Type.TEMPERATURE: 20.969390869140625 Unit.CELCIUS, Type.HUMIDITY: 25.572490692138672 Unit.HUMIDITY, Type.LUMINOSITY: 4132 Unit.LUX]
2024-04-08 15:02:46.191265, [Type.TEMPERATURE: 20.981597900390625 Unit.CELCIUS, Type.HUMIDITY: 25.605201721191406 Unit.HUMIDITY, Type.LUMINOSITY: 4134 Unit.LUX]
2024-04-08 15:02:47.194291, [Type.TEMPERATURE: 21.012306213378906 Unit.CELCIUS, Type.HUMIDITY: 25.64229965209961 Unit.HUMIDITY, Type.LUMINOSITY: 4126 Unit.LUX]
2024-04-08 15:02:48.190338, [Type.TEMPERATURE: 21.003150939941406 Unit.CELCIUS, Type.HUMIDITY: 25.76313018798828 Unit.HUMIDITY, Type.LUMINOSITY: 4126 Unit.LUX]
2024-04-08 15:02:49.194600, [Type.TEMPERATURE: 21.030044555664062 Unit.CELCIUS, Type.HUMIDITY: 25.81157684326172 Unit.HUMIDITY, Type.LUMINOSITY: 4126 Unit.LUX]
2024-04-08 15:02:50.192380, [Type.TEMPERATURE: 21.036148071289062 Unit.CELCIUS, Type.HUMIDITY: 25.960540771484375 Unit.HUMIDITY, Type.LUMINOSITY: 4121 Unit.LUX]
2024-04-08 15:02:51.192214, [Type.TEMPERATURE: 21.02069854736328 Unit.CELCIUS, Type.HUMIDITY: 26.070404052734375 Unit.HUMIDITY, Type.LUMINOSITY: 4117 Unit.LUX]
2024-04-08 15:02:52.192471, [Type.TEMPERATURE: 21.010780334472656 Unit.CELCIUS, Type.HUMIDITY: 26.19609832763672 Unit.HUMIDITY, Type.LUMINOSITY: 4098 Unit.LUX]
2024-04-08 15:02:53.189471, [Type.TEMPERATURE: 21.000289916992188 Unit.CELCIUS, Type.HUMIDITY: 26.230907440185547 Unit.HUMIDITY, Type.LUMINOSITY: 4074 Unit.LUX]
2024-04-08 15:02:54.199677, [Type.TEMPERATURE: 21.007156372070312 Unit.CELCIUS, Type.HUMIDITY: 26.258087158203125 Unit.HUMIDITY, Type.LUMINOSITY: 4060 Unit.LUX]
2024-04-08 15:02:55.191439, [Type.TEMPERATURE: 21.007156372070312 Unit.CELCIUS, Type.HUMIDITY: 26.282978057861328 Unit.HUMIDITY, Type.LUMINOSITY: 4050 Unit.LUX]
2024-04-08 15:02:56.194666, [Type.TEMPERATURE: 21.02794647216797 Unit.CELCIUS, Type.HUMIDITY: 26.249027252197266 Unit.HUMIDITY, Type.LUMINOSITY: 4047 Unit.LUX]
2024-04-08 15:02:57.191805, [Type.TEMPERATURE: 21.01459503173828 Unit.CELCIUS, Type.HUMIDITY: 26.270103454589844 Unit.HUMIDITY, Type.LUMINOSITY: 4041 Unit.LUX]
2024-04-08 15:02:58.192467, [Type.TEMPERATURE: 21.01001739501953 Unit.CELCIUS, Type.HUMIDITY: 26.28154754638672 Unit.HUMIDITY, Type.LUMINOSITY: 4027 Unit.LUX]
2024-04-08 15:02:59.190746, [Type.TEMPERATURE: 21.01593017578125 Unit.CELCIUS, Type.HUMIDITY: 26.377296447753906 Unit.HUMIDITY, Type.LUMINOSITY: 1213 Unit.LUX]
2024-04-08 15:03:00.208361, [Type.TEMPERATURE: 20.98388671875 Unit.CELCIUS, Type.HUMIDITY: 26.551342010498047 Unit.HUMIDITY, Type.LUMINOSITY: 3548 Unit.LUX]
2024-04-08 15:03:01.190127, [Type.TEMPERATURE: 20.92609405517578 Unit.CELCIUS, Type.HUMIDITY: 26.77783966064453 Unit.HUMIDITY, Type.LUMINOSITY: 910 Unit.LUX]
2024-04-08 15:03:02.193426, [Type.TEMPERATURE: 20.888328552246094 Unit.CELCIUS, Type.HUMIDITY: 26.767826080322266 Unit.HUMIDITY, Type.LUMINOSITY: 741 Unit.LUX]
2024-04-08 15:03:03.191889, [Type.TEMPERATURE: 20.868301391601562 Unit.CELCIUS, Type.HUMIDITY: 26.834964752197266 Unit.HUMIDITY, Type.LUMINOSITY: 637 Unit.LUX]
2024-04-08 15:03:04.194286, [Type.TEMPERATURE: 20.84369659423828 Unit.CELCIUS, Type.HUMIDITY: 26.906776428222656 Unit.HUMIDITY, Type.LUMINOSITY: 678 Unit.LUX]
2024-04-08 15:03:05.191013, [Type.TEMPERATURE: 20.845794677734375 Unit.CELCIUS, Type.HUMIDITY: 26.983356475830078 Unit.HUMIDITY, Type.LUMINOSITY: 677 Unit.LUX]
2024-04-08 15:03:06.191785, [Type.TEMPERATURE: 20.84026336669922 Unit.CELCIUS, Type.HUMIDITY: 26.99728012084961 Unit.HUMIDITY, Type.LUMINOSITY: 700 Unit.LUX]
2024-04-08 15:03:07.191096, [Type.TEMPERATURE: 20.830917358398438 Unit.CELCIUS, Type.HUMIDITY: 27.17609405517578 Unit.HUMIDITY, Type.LUMINOSITY: 770 Unit.LUX]
2024-04-08 15:03:08.194353, [Type.TEMPERATURE: 20.838546752929688 Unit.CELCIUS, Type.HUMIDITY: 27.289390563964844 Unit.HUMIDITY, Type.LUMINOSITY: 671 Unit.LUX]
2024-04-08 15:03:09.195338, [Type.TEMPERATURE: 20.810317993164062 Unit.CELCIUS, Type.HUMIDITY: 27.234840393066406 Unit.HUMIDITY, Type.LUMINOSITY: 645 Unit.LUX]
2024-04-08 15:03:10.191252, [Type.TEMPERATURE: 20.775604248046875 Unit.CELCIUS, Type.HUMIDITY: 27.18791961669922 Unit.HUMIDITY, Type.LUMINOSITY: 638 Unit.LUX]
2024-04-08 15:03:11.192965, [Type.TEMPERATURE: 20.750045776367188 Unit.CELCIUS, Type.HUMIDITY: 27.133464813232422 Unit.HUMIDITY, Type.LUMINOSITY: 738 Unit.LUX]
2024-04-08 15:03:12.190829, [Type.TEMPERATURE: 20.744705200195312 Unit.CELCIUS, Type.HUMIDITY: 27.071857452392578 Unit.HUMIDITY, Type.LUMINOSITY: 3863 Unit.LUX]
2024-04-08 15:03:13.191283, [Type.TEMPERATURE: 20.719528198242188 Unit.CELCIUS, Type.HUMIDITY: 26.932430267333984 Unit.HUMIDITY, Type.LUMINOSITY: 3895 Unit.LUX]
2024-04-08 15:03:14.191401, [Type.TEMPERATURE: 20.7427978515625 Unit.CELCIUS, Type.HUMIDITY: 26.890087127685547 Unit.HUMIDITY, Type.LUMINOSITY: 3886 Unit.LUX]
2024-04-08 15:03:15.209749, [Type.TEMPERATURE: 20.742416381835938 Unit.CELCIUS, Type.HUMIDITY: 26.874065399169922 Unit.HUMIDITY, Type.LUMINOSITY: 3761 Unit.LUX]
2024-04-08 15:03:16.193656, [Type.TEMPERATURE: 20.748138427734375 Unit.CELCIUS, Type.HUMIDITY: 26.818466186523438 Unit.HUMIDITY, Type.LUMINOSITY: 810 Unit.LUX]
2024-04-08 15:03:17.190592, [Type.TEMPERATURE: 20.750045776367188 Unit.CELCIUS, Type.HUMIDITY: 26.791858673095703 Unit.HUMIDITY, Type.LUMINOSITY: 871 Unit.LUX]
2024-04-08 15:03:18.195939, [Type.TEMPERATURE: 20.765304565429688 Unit.CELCIUS, Type.HUMIDITY: 26.737594604492188 Unit.HUMIDITY, Type.LUMINOSITY: 915 Unit.LUX]
2024-04-08 15:03:19.193691, [Type.TEMPERATURE: 20.743942260742188 Unit.CELCIUS, Type.HUMIDITY: 26.648330688476562 Unit.HUMIDITY, Type.LUMINOSITY: 886 Unit.LUX]
2024-04-08 15:03:20.190289, [Type.TEMPERATURE: 20.7611083984375 Unit.CELCIUS, Type.HUMIDITY: 26.63555145263672 Unit.HUMIDITY, Type.LUMINOSITY: 3809 Unit.LUX]
2024-04-08 15:03:21.190013, [Type.TEMPERATURE: 20.763015747070312 Unit.CELCIUS, Type.HUMIDITY: 26.627159118652344 Unit.HUMIDITY, Type.LUMINOSITY: 3668 Unit.LUX]
2024-04-08 15:03:22.192686, [Type.TEMPERATURE: 20.7733154296875 Unit.CELCIUS, Type.HUMIDITY: 26.60198211669922 Unit.HUMIDITY, Type.LUMINOSITY: 3712 Unit.LUX]
2024-04-08 15:03:23.190434, [Type.TEMPERATURE: 20.761680603027344 Unit.CELCIUS, Type.HUMIDITY: 26.664066314697266 Unit.HUMIDITY, Type.LUMINOSITY: 3782 Unit.LUX]
2024-04-08 15:03:24.211182, [Type.TEMPERATURE: 20.74298858642578 Unit.CELCIUS, Type.HUMIDITY: 26.702308654785156 Unit.HUMIDITY, Type.LUMINOSITY: 3761 Unit.LUX]
2024-04-08 15:03:25.190336, [Type.TEMPERATURE: 20.722579956054688 Unit.CELCIUS, Type.HUMIDITY: 26.740074157714844 Unit.HUMIDITY, Type.LUMINOSITY: 3785 Unit.LUX]
2024-04-08 15:03:26.192160, [Type.TEMPERATURE: 20.700454711914062 Unit.CELCIUS, Type.HUMIDITY: 26.821231842041016 Unit.HUMIDITY, Type.LUMINOSITY: 3775 Unit.LUX]
2024-04-08 15:03:27.189964, [Type.TEMPERATURE: 20.71704864501953 Unit.CELCIUS, Type.HUMIDITY: 26.912593841552734 Unit.HUMIDITY, Type.LUMINOSITY: 3765 Unit.LUX]
2024-04-08 15:03:28.192036, [Type.TEMPERATURE: 20.76435089111328 Unit.CELCIUS, Type.HUMIDITY: 27.00967788696289 Unit.HUMIDITY, Type.LUMINOSITY: 3748 Unit.LUX]
2024-04-08 15:03:29.192077, [Type.TEMPERATURE: 20.775604248046875 Unit.CELCIUS, Type.HUMIDITY: 27.10113525390625 Unit.HUMIDITY, Type.LUMINOSITY: 3741 Unit.LUX]
2024-04-08 15:03:30.191134, [Type.TEMPERATURE: 20.739173889160156 Unit.CELCIUS, Type.HUMIDITY: 27.165603637695312 Unit.HUMIDITY, Type.LUMINOSITY: 3676 Unit.LUX]
2024-04-08 15:03:31.193235, [Type.TEMPERATURE: 20.74909210205078 Unit.CELCIUS, Type.HUMIDITY: 27.195262908935547 Unit.HUMIDITY, Type.LUMINOSITY: 3807 Unit.LUX]
2024-04-08 15:03:32.191480, [Type.TEMPERATURE: 20.744705200195312 Unit.CELCIUS, Type.HUMIDITY: 27.301502227783203 Unit.HUMIDITY, Type.LUMINOSITY: 2415 Unit.LUX]
2024-04-08 15:03:33.196902, [Type.TEMPERATURE: 20.775604248046875 Unit.CELCIUS, Type.HUMIDITY: 27.337074279785156 Unit.HUMIDITY, Type.LUMINOSITY: 2729 Unit.LUX]
2024-04-08 15:03:34.191584, [Type.TEMPERATURE: 20.761680603027344 Unit.CELCIUS, Type.HUMIDITY: 27.417755126953125 Unit.HUMIDITY, Type.LUMINOSITY: 3817 Unit.LUX]
2024-04-08 15:03:35.194799, [Type.TEMPERATURE: 20.76435089111328 Unit.CELCIUS, Type.HUMIDITY: 27.448177337646484 Unit.HUMIDITY, Type.LUMINOSITY: 3889 Unit.LUX]
2024-04-08 15:03:36.189919, [Type.TEMPERATURE: 20.774269104003906 Unit.CELCIUS, Type.HUMIDITY: 27.51178741455078 Unit.HUMIDITY, Type.LUMINOSITY: 3878 Unit.LUX]
2024-04-08 15:03:37.191312, [Type.TEMPERATURE: 20.772171020507812 Unit.CELCIUS, Type.HUMIDITY: 27.417373657226562 Unit.HUMIDITY, Type.LUMINOSITY: 3896 Unit.LUX]
2024-04-08 15:03:38.198981, [Type.TEMPERATURE: 20.77159881591797 Unit.CELCIUS, Type.HUMIDITY: 27.362537384033203 Unit.HUMIDITY, Type.LUMINOSITY: 3891 Unit.LUX]
2024-04-08 15:03:39.190182, [Type.TEMPERATURE: 20.78113555908203 Unit.CELCIUS, Type.HUMIDITY: 27.298927307128906 Unit.HUMIDITY, Type.LUMINOSITY: 3902 Unit.LUX]
2024-04-08 15:03:40.193436, [Type.TEMPERATURE: 20.811843872070312 Unit.CELCIUS, Type.HUMIDITY: 27.257633209228516 Unit.HUMIDITY, Type.LUMINOSITY: 3896 Unit.LUX]
2024-04-08 15:03:41.189790, [Type.TEMPERATURE: 20.819854736328125 Unit.CELCIUS, Type.HUMIDITY: 27.199935913085938 Unit.HUMIDITY, Type.LUMINOSITY: 3897 Unit.LUX]
2024-04-08 15:03:42.195044, [Type.TEMPERATURE: 20.827102661132812 Unit.CELCIUS, Type.HUMIDITY: 27.167892456054688 Unit.HUMIDITY, Type.LUMINOSITY: 3889 Unit.LUX]
2024-04-08 15:03:43.190204, [Type.TEMPERATURE: 20.83301544189453 Unit.CELCIUS, Type.HUMIDITY: 27.19564437866211 Unit.HUMIDITY, Type.LUMINOSITY: 3844 Unit.LUX]
2024-04-08 15:03:44.194672, [Type.TEMPERATURE: 20.800209045410156 Unit.CELCIUS, Type.HUMIDITY: 27.300071716308594 Unit.HUMIDITY, Type.LUMINOSITY: 3777 Unit.LUX]
2024-04-08 15:03:45.190300, [Type.TEMPERATURE: 20.755958557128906 Unit.CELCIUS, Type.HUMIDITY: 27.19249725341797 Unit.HUMIDITY, Type.LUMINOSITY: 3842 Unit.LUX]
2024-04-08 15:03:46.214781, [Type.TEMPERATURE: 20.727157592773438 Unit.CELCIUS, Type.HUMIDITY: 27.035999298095703 Unit.HUMIDITY, Type.LUMINOSITY: 3841 Unit.LUX]
2024-04-08 15:03:47.190573, [Type.TEMPERATURE: 20.675277709960938 Unit.CELCIUS, Type.HUMIDITY: 26.820945739746094 Unit.HUMIDITY, Type.LUMINOSITY: 3840 Unit.LUX]
2024-04-08 15:03:48.191693, [Type.TEMPERATURE: 20.65448760986328 Unit.CELCIUS, Type.HUMIDITY: 26.67398452758789 Unit.HUMIDITY, Type.LUMINOSITY: 3853 Unit.LUX]
2024-04-08 15:03:49.196456, [Type.TEMPERATURE: 20.62225341796875 Unit.CELCIUS, Type.HUMIDITY: 26.52883529663086 Unit.HUMIDITY, Type.LUMINOSITY: 3863 Unit.LUX]
2024-04-08 15:03:50.189164, [Type.TEMPERATURE: 20.61634063720703 Unit.CELCIUS, Type.HUMIDITY: 26.42669677734375 Unit.HUMIDITY, Type.LUMINOSITY: 3874 Unit.LUX]
2024-04-08 15:03:51.194482, [Type.TEMPERATURE: 20.626258850097656 Unit.CELCIUS, Type.HUMIDITY: 26.300716400146484 Unit.HUMIDITY, Type.LUMINOSITY: 3892 Unit.LUX]
2024-04-08 15:03:52.191881, [Type.TEMPERATURE: 20.64342498779297 Unit.CELCIUS, Type.HUMIDITY: 26.21021270751953 Unit.HUMIDITY, Type.LUMINOSITY: 3884 Unit.LUX]
2024-04-08 15:03:53.194824, [Type.TEMPERATURE: 20.63007354736328 Unit.CELCIUS, Type.HUMIDITY: 26.102447509765625 Unit.HUMIDITY, Type.LUMINOSITY: 3869 Unit.LUX]
2024-04-08 15:03:54.191728, [Type.TEMPERATURE: 20.64952850341797 Unit.CELCIUS, Type.HUMIDITY: 26.040267944335938 Unit.HUMIDITY, Type.LUMINOSITY: 3870 Unit.LUX]
2024-04-08 15:03:55.193392, [Type.TEMPERATURE: 20.631980895996094 Unit.CELCIUS, Type.HUMIDITY: 25.963687896728516 Unit.HUMIDITY, Type.LUMINOSITY: 3864 Unit.LUX]
2024-04-08 15:03:56.192095, [Type.TEMPERATURE: 20.670700073242188 Unit.CELCIUS, Type.HUMIDITY: 25.91543197631836 Unit.HUMIDITY, Type.LUMINOSITY: 3827 Unit.LUX]
2024-04-08 15:03:57.197095, [Type.TEMPERATURE: 20.69683074951172 Unit.CELCIUS, Type.HUMIDITY: 25.8392333984375 Unit.HUMIDITY, Type.LUMINOSITY: 3737 Unit.LUX]
2024-04-08 15:03:58.190327, [Type.TEMPERATURE: 20.685577392578125 Unit.CELCIUS, Type.HUMIDITY: 25.777053833007812 Unit.HUMIDITY, Type.LUMINOSITY: 3728 Unit.LUX]
2024-04-08 15:03:59.194492, [Type.TEMPERATURE: 20.65258026123047 Unit.CELCIUS, Type.HUMIDITY: 25.745201110839844 Unit.HUMIDITY, Type.LUMINOSITY: 3749 Unit.LUX]
2024-04-08 15:04:00.189724, [Type.TEMPERATURE: 20.630455017089844 Unit.CELCIUS, Type.HUMIDITY: 25.727558135986328 Unit.HUMIDITY, Type.LUMINOSITY: 3719 Unit.LUX]
2024-04-08 15:04:01.198583, [Type.TEMPERATURE: 20.596694946289062 Unit.CELCIUS, Type.HUMIDITY: 25.673866271972656 Unit.HUMIDITY, Type.LUMINOSITY: 3714 Unit.LUX]
2024-04-08 15:04:02.189339, [Type.TEMPERATURE: 20.600318908691406 Unit.CELCIUS, Type.HUMIDITY: 25.75855255126953 Unit.HUMIDITY, Type.LUMINOSITY: 3753 Unit.LUX]
2024-04-08 15:04:03.196650, [Type.TEMPERATURE: 20.60089111328125 Unit.CELCIUS, Type.HUMIDITY: 25.862789154052734 Unit.HUMIDITY, Type.LUMINOSITY: 3746 Unit.LUX]
2024-04-08 15:04:04.191507, [Type.TEMPERATURE: 20.574569702148438 Unit.CELCIUS, Type.HUMIDITY: 25.976085662841797 Unit.HUMIDITY, Type.LUMINOSITY: 3703 Unit.LUX]
2024-04-08 15:04:05.192981, [Type.TEMPERATURE: 20.589447021484375 Unit.CELCIUS, Type.HUMIDITY: 26.068592071533203 Unit.HUMIDITY, Type.LUMINOSITY: 3778 Unit.LUX]
2024-04-08 15:04:06.191184, [Type.TEMPERATURE: 20.569992065429688 Unit.CELCIUS, Type.HUMIDITY: 26.039409637451172 Unit.HUMIDITY, Type.LUMINOSITY: 3766 Unit.LUX]
2024-04-08 15:04:07.189947, [Type.TEMPERATURE: 20.59459686279297 Unit.CELCIUS, Type.HUMIDITY: 26.018524169921875 Unit.HUMIDITY, Type.LUMINOSITY: 3802 Unit.LUX]
2024-04-08 15:04:08.193547, [Type.TEMPERATURE: 20.601844787597656 Unit.CELCIUS, Type.HUMIDITY: 26.002883911132812 Unit.HUMIDITY, Type.LUMINOSITY: 3627 Unit.LUX]
2024-04-08 15:04:09.190487, [Type.TEMPERATURE: 20.59803009033203 Unit.CELCIUS, Type.HUMIDITY: 26.025390625 Unit.HUMIDITY, Type.LUMINOSITY: 3615 Unit.LUX]
2024-04-08 15:04:10.193589, [Type.TEMPERATURE: 20.62053680419922 Unit.CELCIUS, Type.HUMIDITY: 26.013660430908203 Unit.HUMIDITY, Type.LUMINOSITY: 3607 Unit.LUX]
2024-04-08 15:04:11.194398, [Type.TEMPERATURE: 20.617103576660156 Unit.CELCIUS, Type.HUMIDITY: 26.052188873291016 Unit.HUMIDITY, Type.LUMINOSITY: 3594 Unit.LUX]
2024-04-08 15:04:12.220529, [Type.TEMPERATURE: 20.621871948242188 Unit.CELCIUS, Type.HUMIDITY: 26.109790802001953 Unit.HUMIDITY, Type.LUMINOSITY: 3588 Unit.LUX]
2024-04-08 15:04:13.194343, [Type.TEMPERATURE: 20.620346069335938 Unit.CELCIUS, Type.HUMIDITY: 26.25904083251953 Unit.HUMIDITY, Type.LUMINOSITY: 3576 Unit.LUX]
2024-04-08 15:04:14.190373, [Type.TEMPERATURE: 20.61614990234375 Unit.CELCIUS, Type.HUMIDITY: 26.29547119140625 Unit.HUMIDITY, Type.LUMINOSITY: 3579 Unit.LUX]
2024-04-08 15:04:15.194404, [Type.TEMPERATURE: 20.606422424316406 Unit.CELCIUS, Type.HUMIDITY: 26.376056671142578 Unit.HUMIDITY, Type.LUMINOSITY: 3722 Unit.LUX]
2024-04-08 15:04:16.191559, [Type.TEMPERATURE: 20.605087280273438 Unit.CELCIUS, Type.HUMIDITY: 26.44214630126953 Unit.HUMIDITY, Type.LUMINOSITY: 3766 Unit.LUX]
2024-04-08 15:04:17.210017, [Type.TEMPERATURE: 20.606613159179688 Unit.CELCIUS, Type.HUMIDITY: 26.551342010498047 Unit.HUMIDITY, Type.LUMINOSITY: 3768 Unit.LUX]
2024-04-08 15:04:18.191020, [Type.TEMPERATURE: 20.597267150878906 Unit.CELCIUS, Type.HUMIDITY: 26.57947540283203 Unit.HUMIDITY, Type.LUMINOSITY: 3765 Unit.LUX]
2024-04-08 15:04:19.193672, [Type.TEMPERATURE: 20.593833923339844 Unit.CELCIUS, Type.HUMIDITY: 26.639366149902344 Unit.HUMIDITY, Type.LUMINOSITY: 3757 Unit.LUX]
2024-04-08 15:04:20.190455, [Type.TEMPERATURE: 20.572471618652344 Unit.CELCIUS, Type.HUMIDITY: 26.67675018310547 Unit.HUMIDITY, Type.LUMINOSITY: 3671 Unit.LUX]
2024-04-08 15:04:21.193438, [Type.TEMPERATURE: 20.577049255371094 Unit.CELCIUS, Type.HUMIDITY: 26.698875427246094 Unit.HUMIDITY, Type.LUMINOSITY: 3636 Unit.LUX]
2024-04-08 15:04:22.192545, [Type.TEMPERATURE: 20.572471618652344 Unit.CELCIUS, Type.HUMIDITY: 26.70755386352539 Unit.HUMIDITY, Type.LUMINOSITY: 3635 Unit.LUX]
2024-04-08 15:04:23.190019, [Type.TEMPERATURE: 20.563507080078125 Unit.CELCIUS, Type.HUMIDITY: 26.71518325805664 Unit.HUMIDITY, Type.LUMINOSITY: 3644 Unit.LUX]
2024-04-08 15:04:24.190769, [Type.TEMPERATURE: 20.59497833251953 Unit.CELCIUS, Type.HUMIDITY: 26.790809631347656 Unit.HUMIDITY, Type.LUMINOSITY: 3650 Unit.LUX]
2024-04-08 15:04:25.192355, [Type.TEMPERATURE: 20.590782165527344 Unit.CELCIUS, Type.HUMIDITY: 26.84640884399414 Unit.HUMIDITY, Type.LUMINOSITY: 3758 Unit.LUX]
2024-04-08 15:04:26.191776, [Type.TEMPERATURE: 20.591163635253906 Unit.CELCIUS, Type.HUMIDITY: 26.921844482421875 Unit.HUMIDITY, Type.LUMINOSITY: 3760 Unit.LUX]
2024-04-08 15:04:27.192217, [Type.TEMPERATURE: 20.586013793945312 Unit.CELCIUS, Type.HUMIDITY: 26.952457427978516 Unit.HUMIDITY, Type.LUMINOSITY: 3565 Unit.LUX]
2024-04-08 15:04:28.221054, [Type.TEMPERATURE: 20.58887481689453 Unit.CELCIUS, Type.HUMIDITY: 27.05554962158203 Unit.HUMIDITY, Type.LUMINOSITY: 968 Unit.LUX]
2024-04-08 15:04:29.193332, [Type.TEMPERATURE: 20.56121826171875 Unit.CELCIUS, Type.HUMIDITY: 27.181434631347656 Unit.HUMIDITY, Type.LUMINOSITY: 3224 Unit.LUX]
2024-04-08 15:04:30.191672, [Type.TEMPERATURE: 20.569992065429688 Unit.CELCIUS, Type.HUMIDITY: 27.173614501953125 Unit.HUMIDITY, Type.LUMINOSITY: 3329 Unit.LUX]
2024-04-08 15:04:31.192520, [Type.TEMPERATURE: 20.566940307617188 Unit.CELCIUS, Type.HUMIDITY: 27.23255157470703 Unit.HUMIDITY, Type.LUMINOSITY: 3510 Unit.LUX]
2024-04-08 15:04:32.192090, [Type.TEMPERATURE: 20.571136474609375 Unit.CELCIUS, Type.HUMIDITY: 27.28443145751953 Unit.HUMIDITY, Type.LUMINOSITY: 1043 Unit.LUX]
2024-04-08 15:04:33.191029, [Type.TEMPERATURE: 20.55797576904297 Unit.CELCIUS, Type.HUMIDITY: 27.374935150146484 Unit.HUMIDITY, Type.LUMINOSITY: 3710 Unit.LUX]
2024-04-08 15:04:34.198372, [Type.TEMPERATURE: 20.5108642578125 Unit.CELCIUS, Type.HUMIDITY: 27.42633819580078 Unit.HUMIDITY, Type.LUMINOSITY: 3685 Unit.LUX]
2024-04-08 15:04:35.189699, [Type.TEMPERATURE: 20.53394317626953 Unit.CELCIUS, Type.HUMIDITY: 27.484703063964844 Unit.HUMIDITY, Type.LUMINOSITY: 3669 Unit.LUX]
2024-04-08 15:04:36.196860, [Type.TEMPERATURE: 20.554161071777344 Unit.CELCIUS, Type.HUMIDITY: 27.62451171875 Unit.HUMIDITY, Type.LUMINOSITY: 3527 Unit.LUX]
2024-04-08 15:04:37.190860, [Type.TEMPERATURE: 20.516395568847656 Unit.CELCIUS, Type.HUMIDITY: 27.761173248291016 Unit.HUMIDITY, Type.LUMINOSITY: 3640 Unit.LUX]
2024-04-08 15:04:38.191131, [Type.TEMPERATURE: 20.474815368652344 Unit.CELCIUS, Type.HUMIDITY: 27.92186737060547 Unit.HUMIDITY, Type.LUMINOSITY: 3687 Unit.LUX]
2024-04-08 15:04:39.192180, [Type.TEMPERATURE: 20.4864501953125 Unit.CELCIUS, Type.HUMIDITY: 28.022480010986328 Unit.HUMIDITY, Type.LUMINOSITY: 3702 Unit.LUX]
2024-04-08 15:04:40.189407, [Type.TEMPERATURE: 20.493698120117188 Unit.CELCIUS, Type.HUMIDITY: 28.088665008544922 Unit.HUMIDITY, Type.LUMINOSITY: 3649 Unit.LUX]
2024-04-08 15:04:41.196423, [Type.TEMPERATURE: 20.50495147705078 Unit.CELCIUS, Type.HUMIDITY: 28.277969360351562 Unit.HUMIDITY, Type.LUMINOSITY: 3723 Unit.LUX]
2024-04-08 15:04:42.191007, [Type.TEMPERATURE: 20.459747314453125 Unit.CELCIUS, Type.HUMIDITY: 28.392505645751953 Unit.HUMIDITY, Type.LUMINOSITY: 1153 Unit.LUX]
2024-04-08 15:04:43.205081, [Type.TEMPERATURE: 20.43285369873047 Unit.CELCIUS, Type.HUMIDITY: 28.52926254272461 Unit.HUMIDITY, Type.LUMINOSITY: 3262 Unit.LUX]
2024-04-08 15:04:44.191022, [Type.TEMPERATURE: 20.457839965820312 Unit.CELCIUS, Type.HUMIDITY: 28.609180450439453 Unit.HUMIDITY, Type.LUMINOSITY: 3453 Unit.LUX]
2024-04-08 15:04:45.201503, [Type.TEMPERATURE: 20.459747314453125 Unit.CELCIUS, Type.HUMIDITY: 28.622722625732422 Unit.HUMIDITY, Type.LUMINOSITY: 3424 Unit.LUX]
2024-04-08 15:04:46.190146, [Type.TEMPERATURE: 20.443344116210938 Unit.CELCIUS, Type.HUMIDITY: 28.69243621826172 Unit.HUMIDITY, Type.LUMINOSITY: 3370 Unit.LUX]
2024-04-08 15:04:47.199028, [Type.TEMPERATURE: 20.428085327148438 Unit.CELCIUS, Type.HUMIDITY: 28.888988494873047 Unit.HUMIDITY, Type.LUMINOSITY: 3303 Unit.LUX]
2024-04-08 15:04:48.190540, [Type.TEMPERATURE: 20.43437957763672 Unit.CELCIUS, Type.HUMIDITY: 29.125404357910156 Unit.HUMIDITY, Type.LUMINOSITY: 3338 Unit.LUX]
2024-04-08 15:04:49.225266, [Type.TEMPERATURE: 20.44658660888672 Unit.CELCIUS, Type.HUMIDITY: 29.29363250732422 Unit.HUMIDITY, Type.LUMINOSITY: 3264 Unit.LUX]
2024-04-08 15:04:50.191388, [Type.TEMPERATURE: 20.45879364013672 Unit.CELCIUS, Type.HUMIDITY: 29.507827758789062 Unit.HUMIDITY, Type.LUMINOSITY: 3282 Unit.LUX]
2024-04-08 15:04:51.193372, [Type.TEMPERATURE: 20.46051025390625 Unit.CELCIUS, Type.HUMIDITY: 29.404544830322266 Unit.HUMIDITY, Type.LUMINOSITY: 3302 Unit.LUX]
2024-04-08 15:04:52.193447, [Type.TEMPERATURE: 20.397567749023438 Unit.CELCIUS, Type.HUMIDITY: 29.12740707397461 Unit.HUMIDITY, Type.LUMINOSITY: 3301 Unit.LUX]
2024-04-08 15:04:53.198800, [Type.TEMPERATURE: 20.382308959960938 Unit.CELCIUS, Type.HUMIDITY: 28.92913818359375 Unit.HUMIDITY, Type.LUMINOSITY: 3406 Unit.LUX]
2024-04-08 15:04:54.190440, [Type.TEMPERATURE: 20.403099060058594 Unit.CELCIUS, Type.HUMIDITY: 28.77044677734375 Unit.HUMIDITY, Type.LUMINOSITY: 3417 Unit.LUX]
